session_id,user_id,date,month,week,source,device,landing_page,pages_viewed,session_duration_sec,bounced,is_new_user,ab_group,converted
S08117,U1703,2025-03-10,2025-03,2025-W10,Social,Mobile,/contact,5,200,0,0,A,0
S08118,U1871,2025-03-10,2025-03,2025-W10,Organic,Desktop,/tutors,5,461,0,0,B,0
S08119,U5669,2025-03-10,2025-03,2025-W10,Organic,Desktop,/,1,161,0,1,B,0
S08120,U1327,2025-03-10,2025-03,2025-W10,Organic,Desktop,/,2,662,0,0,A,0
S08121,U5670,2025-03-10,2025-03,2025-W10,Direct,Desktop,/services,4,237,0,1,A,0
S08122,U5671,2025-03-10,2025-03,2025-W10,Direct,Mobile,/tutors,5,240,0,1,A,0
S08123,U5672,2025-03-10,2025-03,2025-W10,Organic,Desktop,/,2,57,0,1,A,0
S08124,U5673,2025-03-10,2025-03,2025-W10,Direct,Desktop,/tutors,3,347,0,1,A,0
S08125,U1094,2025-03-10,2025-03,2025-W10,Organic,Desktop,/contact,4,187,0,0,A,0
S08126,U1916,2025-03-10,2025-03,2025-W10,Social,Desktop,/,2,121,0,0,B,1
S08127,U2705,2025-03-10,2025-03,2025-W10,Organic,Desktop,/contact,3,210,0,0,A,0
S08128,U5674,2025-03-10,2025-03,2025-W10,Direct,Tablet,/pricing,3,539,0,1,A,0
S08129,U5675,2025-03-10,2025-03,2025-W10,Direct,Desktop,/,6,85,0,1,B,0
S08130,U2078,2025-03-10,2025-03,2025-W10,Email,Mobile,/,3,38,0,0,A,0
S08131,U5676,2025-03-10,2025-03,2025-W10,Social,Desktop,/pricing,2,184,0,1,B,0
S08132,U3505,2025-03-10,2025-03,2025-W10,Direct,Tablet,/services,1,238,0,0,A,0
S08133,U5677,2025-03-10,2025-03,2025-W10,Direct,Mobile,/tutors,2,872,0,1,B,0
S08134,U5678,2025-03-10,2025-03,2025-W10,Direct,Desktop,/services,2,58,0,1,B,0
S08135,U5679,2025-03-10,2025-03,2025-W10,Organic,Mobile,/services,5,882,0,1,A,0
S08136,U5680,2025-03-10,2025-03,2025-W10,Organic,Mobile,/tutors,1,149,0,1,A,0
S08137,U0465,2025-03-10,2025-03,2025-W10,Email,Desktop,/,1,167,0,0,B,0
S08138,U5681,2025-03-10,2025-03,2025-W10,Social,Mobile,/,5,335,0,1,A,0
S08139,U1418,2025-03-10,2025-03,2025-W10,Social,Desktop,/,8,90,0,0,B,0
S08140,U5682,2025-03-10,2025-03,2025-W10,Organic,Mobile,/,1,262,0,1,A,0
S08141,U3995,2025-03-10,2025-03,2025-W10,Direct,Desktop,/tutors,4,157,0,0,B,0
S08142,U2219,2025-03-10,2025-03,2025-W10,Social,Desktop,/tutors,4,93,0,0,A,0
S08143,U5683,2025-03-10,2025-03,2025-W10,Direct,Mobile,/about,4,168,0,1,B,0
S08144,U2425,2025-03-10,2025-03,2025-W10,Organic,Mobile,/services,6,143,0,0,B,0
S08145,U5684,2025-03-10,2025-03,2025-W10,Social,Desktop,/,3,54,0,1,A,0
S08146,U5685,2025-03-10,2025-03,2025-W10,Direct,Desktop,/pricing,6,489,0,1,A,0
S08147,U5686,2025-03-10,2025-03,2025-W10,Organic,Desktop,/about,4,459,0,1,A,1
S08148,U5687,2025-03-10,2025-03,2025-W10,Direct,Mobile,/pricing,1,174,0,1,A,0
S08149,U1085,2025-03-10,2025-03,2025-W10,Organic,Mobile,/about,3,377,0,0,B,0
S08150,U5688,2025-03-10,2025-03,2025-W10,Social,Desktop,/tutors,3,636,0,1,A,0
S08151,U5689,2025-03-10,2025-03,2025-W10,Organic,Mobile,/,8,682,0,1,A,0
S08152,U5690,2025-03-10,2025-03,2025-W10,Organic,Desktop,/pricing,6,269,0,1,A,0
S08153,U5691,2025-03-10,2025-03,2025-W10,Direct,Desktop,/,5,168,0,1,B,0
S08154,U5692,2025-03-10,2025-03,2025-W10,Email,Mobile,/services,2,208,0,1,A,1
S08155,U5693,2025-03-10,2025-03,2025-W10,Organic,Mobile,/pricing,2,121,0,1,B,0
S08156,U5694,2025-03-10,2025-03,2025-W10,Email,Desktop,/pricing,4,79,0,1,B,0
S08157,U0868,2025-03-10,2025-03,2025-W10,Social,Desktop,/services,4,511,0,0,A,0
S08158,U5695,2025-03-10,2025-03,2025-W10,Social,Desktop,/services,4,404,0,1,A,0
S08159,U2161,2025-03-10,2025-03,2025-W10,Direct,Desktop,/pricing,2,109,0,0,B,1
S08160,U5696,2025-03-10,2025-03,2025-W10,Organic,Desktop,/tutors,2,110,0,1,B,0
S08161,U5697,2025-03-10,2025-03,2025-W10,Organic,Desktop,/services,4,133,0,1,B,0
S08162,U5552,2025-03-10,2025-03,2025-W10,Email,Mobile,/about,4,146,0,0,B,0
S08163,U4144,2025-03-11,2025-03,2025-W10,Social,Mobile,/pricing,4,141,0,0,B,0
S08164,U1275,2025-03-11,2025-03,2025-W10,Organic,Mobile,/tutors,7,480,0,0,B,0
S08165,U4792,2025-03-11,2025-03,2025-W10,Email,Mobile,/,6,393,0,0,A,0
S08166,U5698,2025-03-11,2025-03,2025-W10,Organic,Mobile,/services,4,356,0,1,B,0
S08167,U5699,2025-03-11,2025-03,2025-W10,Organic,Desktop,/about,2,129,0,1,A,0
S08168,U5700,2025-03-11,2025-03,2025-W10,Email,Mobile,/pricing,1,138,0,1,B,0
S08169,U2027,2025-03-11,2025-03,2025-W10,Organic,Desktop,/pricing,4,107,0,0,A,0
S08170,U5701,2025-03-11,2025-03,2025-W10,Organic,Mobile,/services,8,140,0,1,B,0
S08171,U5702,2025-03-11,2025-03,2025-W10,Social,Tablet,/pricing,1,112,0,1,A,0
S08172,U1065,2025-03-11,2025-03,2025-W10,Organic,Mobile,/,2,112,0,0,A,0
S08173,U5703,2025-03-11,2025-03,2025-W10,Social,Mobile,/,2,319,0,1,A,0
S08174,U5704,2025-03-11,2025-03,2025-W10,Email,Mobile,/pricing,5,440,0,1,B,0
S08175,U2840,2025-03-11,2025-03,2025-W10,Email,Desktop,/about,5,144,0,0,B,0
S08176,U5705,2025-03-11,2025-03,2025-W10,Direct,Desktop,/pricing,3,90,0,1,A,0
S08177,U5706,2025-03-11,2025-03,2025-W10,Email,Desktop,/,1,569,0,1,A,1
S08178,U5707,2025-03-11,2025-03,2025-W10,Direct,Mobile,/services,3,221,0,1,B,0
S08179,U0406,2025-03-11,2025-03,2025-W10,Direct,Desktop,/,2,167,0,0,A,0
S08180,U5708,2025-03-11,2025-03,2025-W10,Paid,Desktop,/services,8,129,0,1,B,0
S08181,U5709,2025-03-11,2025-03,2025-W10,Direct,Desktop,/pricing,2,98,0,1,A,0
S08182,U5710,2025-03-11,2025-03,2025-W10,Organic,Mobile,/,2,348,0,1,A,0
S08183,U5711,2025-03-11,2025-03,2025-W10,Email,Mobile,/contact,1,75,0,1,B,0
S08184,U2908,2025-03-11,2025-03,2025-W10,Organic,Desktop,/,6,133,0,0,A,0
S08185,U5712,2025-03-11,2025-03,2025-W10,Social,Desktop,/tutors,6,834,0,1,B,0
S08186,U5713,2025-03-11,2025-03,2025-W10,Social,Mobile,/pricing,5,237,0,1,B,0
S08187,U1165,2025-03-11,2025-03,2025-W10,Organic,Mobile,/services,3,101,0,0,A,0
S08188,U5714,2025-03-11,2025-03,2025-W10,Organic,Mobile,/,3,498,0,1,A,0
S08189,U4568,2025-03-11,2025-03,2025-W10,Email,Tablet,/services,3,288,0,0,B,0
S08190,U2955,2025-03-11,2025-03,2025-W10,Social,Desktop,/pricing,3,70,0,0,A,0
S08191,U0926,2025-03-11,2025-03,2025-W10,Direct,Mobile,/contact,10,86,0,0,A,0
S08192,U5715,2025-03-11,2025-03,2025-W10,Direct,Tablet,/services,1,50,0,1,B,0
S08193,U5716,2025-03-11,2025-03,2025-W10,Social,Desktop,/,1,231,0,1,A,0
S08194,U5717,2025-03-11,2025-03,2025-W10,Organic,Mobile,/,2,397,0,1,B,0
S08195,U1600,2025-03-11,2025-03,2025-W10,Social,Mobile,/about,5,266,0,0,A,0
S08196,U4421,2025-03-11,2025-03,2025-W10,Social,Mobile,/,4,88,0,0,A,0
S08197,U2375,2025-03-11,2025-03,2025-W10,Organic,Tablet,/services,9,536,0,0,A,0
S08198,U5718,2025-03-11,2025-03,2025-W10,Email,Desktop,/pricing,5,177,0,1,B,0
S08199,U4115,2025-03-11,2025-03,2025-W10,Organic,Mobile,/services,3,71,0,0,B,0
S08200,U5719,2025-03-11,2025-03,2025-W10,Organic,Desktop,/services,2,139,0,1,A,0
S08201,U5720,2025-03-11,2025-03,2025-W10,Direct,Tablet,/,3,270,0,1,A,1
S08202,U5721,2025-03-11,2025-03,2025-W10,Direct,Desktop,/,4,128,0,1,B,0
S08203,U3066,2025-03-11,2025-03,2025-W10,Organic,Desktop,/contact,2,430,0,0,A,0
S08204,U5722,2025-03-11,2025-03,2025-W10,Direct,Mobile,/tutors,2,283,0,1,B,0
S08205,U5723,2025-03-11,2025-03,2025-W10,Paid,Desktop,/tutors,4,414,0,1,A,0
S08206,U5724,2025-03-11,2025-03,2025-W10,Organic,Desktop,/,2,1369,0,1,A,0
S08207,U5725,2025-03-11,2025-03,2025-W10,Organic,Desktop,/services,3,508,0,1,B,0
S08208,U5726,2025-03-11,2025-03,2025-W10,Social,Desktop,/services,4,255,0,1,B,0
S08209,U5727,2025-03-11,2025-03,2025-W10,Organic,Desktop,/tutors,4,309,0,1,A,0
S08210,U4897,2025-03-11,2025-03,2025-W10,Organic,Desktop,/contact,2,116,0,0,A,0
S08211,U5728,2025-03-11,2025-03,2025-W10,Email,Desktop,/,3,146,0,1,B,0
S08212,U5729,2025-03-11,2025-03,2025-W10,Direct,Tablet,/contact,6,165,0,1,B,0
S08213,U5730,2025-03-11,2025-03,2025-W10,Direct,Desktop,/,4,185,0,1,B,0
S08214,U5731,2025-03-11,2025-03,2025-W10,Direct,Desktop,/about,3,171,0,1,B,0
S08215,U0660,2025-03-11,2025-03,2025-W10,Direct,Tablet,/,3,280,0,0,B,0
S08216,U5732,2025-03-11,2025-03,2025-W10,Email,Desktop,/,2,150,0,1,B,1
S08217,U5733,2025-03-11,2025-03,2025-W10,Direct,Tablet,/pricing,4,118,0,1,A,0
S08218,U5734,2025-03-11,2025-03,2025-W10,Direct,Desktop,/,1,315,0,1,B,0
S08219,U5735,2025-03-11,2025-03,2025-W10,Email,Desktop,/,4,607,0,1,B,1
S08220,U0585,2025-03-11,2025-03,2025-W10,Organic,Desktop,/tutors,2,172,0,0,A,0
S08221,U5736,2025-03-11,2025-03,2025-W10,Email,Desktop,/services,5,116,0,1,A,0
S08222,U5737,2025-03-11,2025-03,2025-W10,Direct,Desktop,/,2,249,0,1,B,1
S08223,U5738,2025-03-11,2025-03,2025-W10,Direct,Mobile,/,1,64,0,1,A,0
S08224,U5739,2025-03-11,2025-03,2025-W10,Direct,Desktop,/,4,109,0,1,B,0
S08225,U2002,2025-03-11,2025-03,2025-W10,Email,Tablet,/services,3,246,0,0,A,0
S08226,U5740,2025-03-11,2025-03,2025-W10,Email,Mobile,/services,3,148,0,1,A,0
S08227,U5741,2025-03-11,2025-03,2025-W10,Paid,Desktop,/services,4,72,0,1,A,0
S08228,U5742,2025-03-11,2025-03,2025-W10,Paid,Desktop,/,4,395,0,1,B,0
S08229,U5743,2025-03-11,2025-03,2025-W10,Paid,Desktop,/services,4,118,0,1,A,1
S08230,U5744,2025-03-11,2025-03,2025-W10,Direct,Desktop,/,2,54,0,1,B,0
S08231,U4214,2025-03-11,2025-03,2025-W10,Organic,Desktop,/tutors,2,516,0,0,A,1
S08232,U5745,2025-03-11,2025-03,2025-W10,Organic,Desktop,/,1,66,0,1,B,0
S08233,U0877,2025-03-11,2025-03,2025-W10,Direct,Desktop,/,1,263,0,0,B,0
S08234,U5746,2025-03-11,2025-03,2025-W10,Direct,Tablet,/pricing,2,107,0,1,B,0
S08235,U4702,2025-03-11,2025-03,2025-W10,Organic,Mobile,/pricing,3,204,0,0,B,0
S08236,U5747,2025-03-11,2025-03,2025-W10,Direct,Mobile,/about,3,218,0,1,B,0
S08237,U5263,2025-03-11,2025-03,2025-W10,Paid,Mobile,/,1,49,0,0,B,0
S08238,U5748,2025-03-11,2025-03,2025-W10,Organic,Tablet,/services,3,199,0,1,A,0
S08239,U5749,2025-03-11,2025-03,2025-W10,Email,Tablet,/pricing,1,111,0,1,A,0
S08240,U5750,2025-03-11,2025-03,2025-W10,Social,Desktop,/services,2,125,0,1,A,0
S08241,U5751,2025-03-11,2025-03,2025-W10,Organic,Mobile,/services,4,131,0,1,A,0
S08242,U5752,2025-03-11,2025-03,2025-W10,Direct,Desktop,/about,1,60,0,1,A,0
S08243,U5753,2025-03-11,2025-03,2025-W10,Organic,Desktop,/,6,431,0,1,A,0
S08244,U5754,2025-03-12,2025-03,2025-W10,Organic,Mobile,/services,1,527,0,1,B,0
S08245,U0070,2025-03-12,2025-03,2025-W10,Social,Desktop,/tutors,1,76,0,0,A,0
S08246,U5755,2025-03-12,2025-03,2025-W10,Organic,Desktop,/services,3,205,0,1,B,0
S08247,U4402,2025-03-12,2025-03,2025-W10,Email,Mobile,/contact,3,202,0,0,B,1
S08248,U5756,2025-03-12,2025-03,2025-W10,Email,Desktop,/tutors,1,122,0,1,A,0
S08249,U5520,2025-03-12,2025-03,2025-W10,Organic,Desktop,/pricing,1,32,0,0,A,1
S08250,U5757,2025-03-12,2025-03,2025-W10,Email,Mobile,/,3,181,0,1,A,0
S08251,U5758,2025-03-12,2025-03,2025-W10,Social,Desktop,/services,3,147,0,1,A,0
S08252,U5759,2025-03-12,2025-03,2025-W10,Direct,Mobile,/,2,35,0,1,B,0
S08253,U5760,2025-03-12,2025-03,2025-W10,Direct,Tablet,/tutors,1,305,0,1,B,0
S08254,U5761,2025-03-12,2025-03,2025-W10,Organic,Desktop,/services,3,731,0,1,B,0
S08255,U5762,2025-03-12,2025-03,2025-W10,Organic,Desktop,/,5,2370,0,1,A,0
S08256,U3272,2025-03-12,2025-03,2025-W10,Direct,Mobile,/contact,1,88,0,0,A,0
S08257,U5763,2025-03-12,2025-03,2025-W10,Email,Mobile,/tutors,5,1190,0,1,A,0
S08258,U5764,2025-03-12,2025-03,2025-W10,Organic,Desktop,/contact,6,44,0,1,A,0
S08259,U1477,2025-03-12,2025-03,2025-W10,Organic,Desktop,/tutors,2,88,0,0,A,0
S08260,U3573,2025-03-12,2025-03,2025-W10,Organic,Desktop,/,4,159,0,0,A,0
S08261,U1584,2025-03-12,2025-03,2025-W10,Email,Desktop,/,1,171,0,0,B,0
S08262,U5765,2025-03-12,2025-03,2025-W10,Direct,Mobile,/services,3,55,0,1,A,0
S08263,U5012,2025-03-12,2025-03,2025-W10,Social,Tablet,/tutors,4,35,0,0,B,0
S08264,U0924,2025-03-12,2025-03,2025-W10,Organic,Desktop,/,1,33,0,0,B,0
S08265,U5766,2025-03-12,2025-03,2025-W10,Direct,Tablet,/services,3,73,0,1,B,0
S08266,U5767,2025-03-12,2025-03,2025-W10,Direct,Tablet,/,2,445,0,1,A,0
S08267,U5768,2025-03-12,2025-03,2025-W10,Direct,Mobile,/tutors,5,216,0,1,A,0
S08268,U5769,2025-03-12,2025-03,2025-W10,Organic,Desktop,/pricing,3,385,0,1,B,0
S08269,U3329,2025-03-12,2025-03,2025-W10,Organic,Desktop,/contact,6,188,0,0,B,0
S08270,U5770,2025-03-12,2025-03,2025-W10,Social,Desktop,/,3,690,0,1,A,0
S08271,U5771,2025-03-12,2025-03,2025-W10,Email,Desktop,/,5,164,0,1,B,0
S08272,U5772,2025-03-12,2025-03,2025-W10,Paid,Desktop,/,3,148,0,1,A,0
S08273,U4502,2025-03-12,2025-03,2025-W10,Organic,Desktop,/tutors,2,131,0,0,A,1
S08274,U3539,2025-03-12,2025-03,2025-W10,Organic,Desktop,/,4,81,0,0,B,0
S08275,U5638,2025-03-12,2025-03,2025-W10,Email,Desktop,/pricing,2,185,0,0,A,0
S08276,U5773,2025-03-12,2025-03,2025-W10,Organic,Desktop,/,5,57,0,1,A,0
S08277,U5774,2025-03-12,2025-03,2025-W10,Social,Desktop,/,4,233,0,1,A,0
S08278,U2758,2025-03-12,2025-03,2025-W10,Organic,Desktop,/tutors,2,253,0,0,B,0
S08279,U5775,2025-03-12,2025-03,2025-W10,Email,Mobile,/,4,205,0,1,B,0
S08280,U5176,2025-03-12,2025-03,2025-W10,Direct,Desktop,/services,2,521,0,0,B,1
S08281,U5776,2025-03-12,2025-03,2025-W10,Direct,Desktop,/,1,50,0,1,A,0
S08282,U5777,2025-03-12,2025-03,2025-W10,Organic,Desktop,/tutors,2,114,0,1,B,0
S08283,U5778,2025-03-12,2025-03,2025-W10,Direct,Desktop,/tutors,1,1035,0,1,B,1
S08284,U5779,2025-03-12,2025-03,2025-W10,Direct,Desktop,/,7,61,0,1,A,0
S08285,U5780,2025-03-12,2025-03,2025-W10,Organic,Mobile,/,3,123,0,1,B,0
S08286,U5781,2025-03-12,2025-03,2025-W10,Organic,Desktop,/services,4,26,0,1,A,0
S08287,U5782,2025-03-12,2025-03,2025-W10,Organic,Desktop,/services,4,113,0,1,A,0
S08288,U3262,2025-03-12,2025-03,2025-W10,Direct,Desktop,/,3,58,0,0,B,0
S08289,U5783,2025-03-12,2025-03,2025-W10,Organic,Desktop,/,2,60,0,1,B,0
S08290,U5784,2025-03-12,2025-03,2025-W10,Email,Tablet,/contact,4,310,0,1,A,0
S08291,U5785,2025-03-12,2025-03,2025-W10,Social,Desktop,/pricing,6,395,0,1,A,0
S08292,U5786,2025-03-12,2025-03,2025-W10,Social,Tablet,/services,5,531,0,1,B,0
S08293,U5787,2025-03-12,2025-03,2025-W10,Organic,Desktop,/pricing,5,389,0,1,A,0
S08294,U5788,2025-03-12,2025-03,2025-W10,Organic,Mobile,/contact,7,226,0,1,B,0
S08295,U5789,2025-03-12,2025-03,2025-W10,Organic,Mobile,/about,3,229,0,1,B,0
S08296,U5790,2025-03-12,2025-03,2025-W10,Organic,Mobile,/tutors,1,235,0,1,B,0
S08297,U5791,2025-03-12,2025-03,2025-W10,Direct,Desktop,/,5,201,0,1,B,0
S08298,U5792,2025-03-12,2025-03,2025-W10,Organic,Mobile,/,3,80,0,1,A,0
S08299,U5793,2025-03-12,2025-03,2025-W10,Paid,Mobile,/pricing,4,984,0,1,A,0
S08300,U5794,2025-03-12,2025-03,2025-W10,Organic,Desktop,/services,1,127,0,1,B,0
S08301,U3727,2025-03-12,2025-03,2025-W10,Email,Tablet,/,3,270,0,0,B,1
S08302,U5795,2025-03-12,2025-03,2025-W10,Organic,Tablet,/,4,609,0,1,A,0
S08303,U5796,2025-03-12,2025-03,2025-W10,Social,Mobile,/tutors,1,49,0,1,A,1
S08304,U1271,2025-03-12,2025-03,2025-W10,Direct,Tablet,/contact,7,218,0,0,B,0
S08305,U5797,2025-03-12,2025-03,2025-W10,Social,Desktop,/,3,271,0,1,B,0
S08306,U4988,2025-03-12,2025-03,2025-W10,Paid,Mobile,/,3,53,0,0,A,0
S08307,U5798,2025-03-12,2025-03,2025-W10,Organic,Mobile,/services,3,768,0,1,A,0
S08308,U5799,2025-03-12,2025-03,2025-W10,Paid,Mobile,/pricing,4,196,0,1,B,0
S08309,U5800,2025-03-12,2025-03,2025-W10,Direct,Desktop,/services,6,63,0,1,B,0
S08310,U5801,2025-03-12,2025-03,2025-W10,Social,Mobile,/,2,36,0,1,B,0
S08311,U5802,2025-03-12,2025-03,2025-W10,Organic,Desktop,/services,3,142,0,1,A,0
S08312,U5803,2025-03-12,2025-03,2025-W10,Organic,Desktop,/services,3,145,0,1,B,0
S08313,U5804,2025-03-12,2025-03,2025-W10,Direct,Desktop,/services,2,50,0,1,A,0
S08314,U5805,2025-03-12,2025-03,2025-W10,Organic,Desktop,/services,4,164,0,1,B,0
S08315,U0356,2025-03-12,2025-03,2025-W10,Email,Mobile,/services,5,257,0,0,B,0
S08316,U5806,2025-03-12,2025-03,2025-W10,Organic,Desktop,/pricing,3,1084,0,1,B,0
S08317,U5807,2025-03-12,2025-03,2025-W10,Organic,Mobile,/,1,248,0,1,B,1
S08318,U5808,2025-03-12,2025-03,2025-W10,Email,Tablet,/,5,728,0,1,A,0
S08319,U5360,2025-03-12,2025-03,2025-W10,Organic,Desktop,/services,4,295,0,0,B,0
S08320,U0615,2025-03-12,2025-03,2025-W10,Organic,Desktop,/,2,160,0,0,B,0
S08321,U5809,2025-03-12,2025-03,2025-W10,Social,Mobile,/services,6,251,0,1,A,0
S08322,U5810,2025-03-12,2025-03,2025-W10,Direct,Mobile,/tutors,1,1448,0,1,B,0
S08323,U5811,2025-03-12,2025-03,2025-W10,Social,Desktop,/,6,279,0,1,A,0
S08324,U5812,2025-03-12,2025-03,2025-W10,Email,Desktop,/,1,369,0,1,A,0
S08325,U5813,2025-03-12,2025-03,2025-W10,Organic,Desktop,/about,2,42,0,1,A,0
S08326,U5814,2025-03-12,2025-03,2025-W10,Organic,Mobile,/about,2,210,0,1,B,0
S08327,U5815,2025-03-13,2025-03,2025-W10,Email,Desktop,/pricing,3,122,0,1,B,0
S08328,U5816,2025-03-13,2025-03,2025-W10,Email,Desktop,/pricing,5,572,0,1,A,0
S08329,U5817,2025-03-13,2025-03,2025-W10,Organic,Desktop,/,1,759,0,1,B,0
S08330,U5818,2025-03-13,2025-03,2025-W10,Social,Tablet,/,3,38,0,1,B,0
S08331,U5819,2025-03-13,2025-03,2025-W10,Email,Mobile,/services,5,302,0,1,A,0
S08332,U5820,2025-03-13,2025-03,2025-W10,Direct,Mobile,/tutors,4,196,0,1,A,0
S08333,U5821,2025-03-13,2025-03,2025-W10,Email,Desktop,/about,3,1512,0,1,A,0
S08334,U2652,2025-03-13,2025-03,2025-W10,Email,Desktop,/services,3,132,0,0,A,0
S08335,U5822,2025-03-13,2025-03,2025-W10,Organic,Mobile,/services,3,69,0,1,B,0
S08336,U5823,2025-03-13,2025-03,2025-W10,Organic,Mobile,/,4,189,0,1,B,0
S08337,U5824,2025-03-13,2025-03,2025-W10,Direct,Desktop,/,4,199,0,1,A,0
S08338,U3565,2025-03-13,2025-03,2025-W10,Direct,Mobile,/services,3,184,0,0,B,0
S08339,U3641,2025-03-13,2025-03,2025-W10,Direct,Tablet,/tutors,5,521,0,0,B,0
S08340,U5825,2025-03-13,2025-03,2025-W10,Email,Desktop,/,1,73,0,1,A,0
S08341,U5826,2025-03-13,2025-03,2025-W10,Direct,Mobile,/,2,154,0,1,A,0
S08342,U5827,2025-03-13,2025-03,2025-W10,Organic,Desktop,/,4,246,0,1,B,0
S08343,U5828,2025-03-13,2025-03,2025-W10,Organic,Desktop,/services,4,130,0,1,A,0
S08344,U5829,2025-03-13,2025-03,2025-W10,Email,Desktop,/about,7,270,0,1,A,0
S08345,U5830,2025-03-13,2025-03,2025-W10,Direct,Mobile,/,4,125,0,1,B,0
S08346,U5831,2025-03-13,2025-03,2025-W10,Direct,Desktop,/,5,365,0,1,A,1
S08347,U4877,2025-03-13,2025-03,2025-W10,Organic,Mobile,/tutors,2,1259,0,0,B,0
S08348,U5832,2025-03-13,2025-03,2025-W10,Organic,Desktop,/about,7,211,0,1,B,0
S08349,U5833,2025-03-13,2025-03,2025-W10,Direct,Tablet,/,4,203,0,1,A,0
S08350,U5834,2025-03-13,2025-03,2025-W10,Social,Mobile,/contact,3,53,0,1,A,0
S08351,U4171,2025-03-13,2025-03,2025-W10,Direct,Mobile,/tutors,2,224,0,0,A,0
S08352,U5835,2025-03-13,2025-03,2025-W10,Social,Mobile,/,1,317,0,1,B,0
S08353,U5836,2025-03-13,2025-03,2025-W10,Email,Mobile,/,4,1191,0,1,B,0
S08354,U3755,2025-03-13,2025-03,2025-W10,Organic,Tablet,/,1,42,0,0,A,0
S08355,U5837,2025-03-13,2025-03,2025-W10,Social,Desktop,/tutors,5,45,0,1,B,0
S08356,U5838,2025-03-13,2025-03,2025-W10,Organic,Desktop,/pricing,2,99,0,1,A,0
S08357,U5839,2025-03-13,2025-03,2025-W10,Organic,Desktop,/about,4,35,0,1,B,0
S08358,U4787,2025-03-13,2025-03,2025-W10,Social,Desktop,/contact,2,122,0,0,B,0
S08359,U2589,2025-03-13,2025-03,2025-W10,Direct,Desktop,/,3,120,0,0,B,1
S08360,U5840,2025-03-13,2025-03,2025-W10,Organic,Tablet,/,5,107,0,1,B,0
S08361,U5841,2025-03-13,2025-03,2025-W10,Email,Desktop,/services,5,449,0,1,B,0
S08362,U1401,2025-03-13,2025-03,2025-W10,Organic,Mobile,/,3,198,0,0,A,0
S08363,U5842,2025-03-13,2025-03,2025-W10,Direct,Desktop,/tutors,5,65,0,1,A,1
S08364,U5843,2025-03-13,2025-03,2025-W10,Paid,Desktop,/,7,442,0,1,A,0
S08365,U3279,2025-03-13,2025-03,2025-W10,Direct,Mobile,/,2,85,0,0,A,0
S08366,U5844,2025-03-13,2025-03,2025-W10,Organic,Mobile,/pricing,5,685,0,1,A,0
S08367,U5845,2025-03-13,2025-03,2025-W10,Organic,Mobile,/,3,184,0,1,B,0
S08368,U5846,2025-03-13,2025-03,2025-W10,Social,Mobile,/pricing,4,334,0,1,B,0
S08369,U5847,2025-03-13,2025-03,2025-W10,Organic,Mobile,/tutors,1,150,0,1,B,0
S08370,U4421,2025-03-13,2025-03,2025-W10,Direct,Desktop,/services,4,49,0,0,A,0
S08371,U5454,2025-03-13,2025-03,2025-W10,Direct,Mobile,/about,3,67,0,0,A,0
S08372,U5848,2025-03-13,2025-03,2025-W10,Direct,Desktop,/pricing,5,426,0,1,B,0
S08373,U5849,2025-03-13,2025-03,2025-W10,Email,Desktop,/services,3,278,0,1,B,0
S08374,U5850,2025-03-13,2025-03,2025-W10,Organic,Desktop,/,1,298,0,1,A,0
S08375,U0869,2025-03-13,2025-03,2025-W10,Direct,Desktop,/pricing,1,75,0,0,A,0
S08376,U5851,2025-03-13,2025-03,2025-W10,Direct,Desktop,/contact,7,1126,0,1,B,0
S08377,U3663,2025-03-13,2025-03,2025-W10,Organic,Mobile,/pricing,3,140,0,0,A,0
S08378,U5852,2025-03-13,2025-03,2025-W10,Organic,Mobile,/,3,166,0,1,A,0
S08379,U5568,2025-03-13,2025-03,2025-W10,Social,Mobile,/services,2,47,0,0,A,0
S08380,U5853,2025-03-13,2025-03,2025-W10,Organic,Mobile,/,2,189,0,1,B,0
S08381,U4887,2025-03-13,2025-03,2025-W10,Organic,Mobile,/,3,171,0,0,A,0
S08382,U2929,2025-03-13,2025-03,2025-W10,Organic,Mobile,/services,2,65,0,0,B,0
S08383,U2139,2025-03-13,2025-03,2025-W10,Organic,Mobile,/tutors,1,207,0,0,B,0
S08384,U3591,2025-03-13,2025-03,2025-W10,Organic,Desktop,/services,5,144,0,0,B,0
S08385,U5854,2025-03-13,2025-03,2025-W10,Direct,Desktop,/,3,319,0,1,B,0
S08386,U3677,2025-03-13,2025-03,2025-W10,Organic,Desktop,/,3,265,0,0,B,0
S08387,U5855,2025-03-13,2025-03,2025-W10,Direct,Mobile,/pricing,5,294,0,1,B,0
S08388,U5856,2025-03-13,2025-03,2025-W10,Email,Mobile,/services,10,224,0,1,B,1
S08389,U3868,2025-03-13,2025-03,2025-W10,Organic,Desktop,/about,2,235,0,0,A,0
S08390,U5857,2025-03-13,2025-03,2025-W10,Direct,Mobile,/contact,2,116,0,1,B,0
S08391,U5170,2025-03-13,2025-03,2025-W10,Email,Desktop,/,2,289,0,0,A,0
S08392,U5858,2025-03-13,2025-03,2025-W10,Direct,Mobile,/contact,2,65,0,1,A,0
S08393,U1892,2025-03-13,2025-03,2025-W10,Direct,Desktop,/services,7,183,0,0,A,0
S08394,U2065,2025-03-13,2025-03,2025-W10,Social,Desktop,/pricing,3,401,0,0,B,0
